angDist,TMASS_ID,UKIDSS_ID,GAIAEDR3_ID,GAIADR2_G,GAIADR2_BP,GAIADR2_RP,GAIAEDR3_G,GAIAEDR3_BP,GAIAEDR3_RP,GAIADR2_PARALLAX,GAIADR2_PARALLAX_ERROR,GAIADR2_RUWE,GAIAEDR3_RA,GAIAEDR3_DEC,GAIAEDR3_PARALLAX,GAIAEDR3_PARALLAX_ERROR,GAIAEDR3_PMRA,GAIAEDR3_PMDEC,GAIAEDR3_PMRA_ERROR,GAIAEDR3_PMDEC_ERROR,GAIAEDR3_RUWE,GAIAEDR3_G_CORRECTED,GAIAEDR3_PARALLAX_CORRECTED,HDBscan_MemProb,HDBscan_Cluster,HDBscan_Stability,MemBool,angDist_Cantat-Gaudin,RA_ICRS,DE_ICRS,GaiaDR2,Plx,pmRA*,pmDE,RV,o_Gmag,Gmag,BP-RP,proba,Cluster,Teff50,ra_epoch2000_Cantat-Gaudin,dec_epoch2000_Cantat-Gaudin,TIC,RAdeg,DEdeg,HIP,TYC,UCAC4,2MASS,objID,WISEA,GAIA,APASS,KIC,S/G,Ref,r_Pos,pmRA,e_pmRA,pmDE,e_pmDE,r_pm,Plx,e_Plx,Vmag,e_Vmag,Gmag,e_Gmag,Tmag,e_Tmag,f_Tmag,Flag,Teff,s_Teff,logg,s_logg,[M/H],e_[M/H],Rad,s_Rad,Mass,s_Mass,Dist,s_Dist,E(B-V),s_E(B-V),e_Dist,E_Dist,RAOdeg,DEOdeg
0.718542,3889984178141382949,0,5565321731989626752,,,,18.79795779836978,,,,,,108.34551409922568,-37.278537655865485,3.6464536688291065,0.21777163,-9.448750505542023,7.048065616423924,0.20330697,0.439442,0.958667,18.797924,3.6464536688291065,0.9731828086947022,0.0,0.3231041967901454,1.0,0.79957,108.34525571648,-37.2786242822,5565321731993366528,3.30656895761378,-9.52826293237074,6.11076821455693,,246,16.402107,2.730052,1.0,Collinder_135,3361.8845,108.34556687595,-37.27856898059,22643171,108.34530727422,-37.27865059245,,,,07132288-3716430,,J071322.87-371643.0,5565321731993366528,,,STAR,tmgaia2,tmgaia2,-9.528,0.146,6.111,0.177,gaia2,3.3066,0.0879,17.729,0.049,16.402100,0.002781,15.023,0.009,cdwrf,cdwrf,3313.0,157.0,4.6644,0.0137,,,0.584,0.021,0.575,0.022,300.1560,7.9875,0.1077,0.0022,7.7790,8.1960,108.34525571648,-37.27862428220
0.181011,3889984178141382949,0,5565321731993366528,,,,16.376318745289172,17.784070975426765,15.069382809391078,,,,108.34525406736074,-37.278623467575734,3.4755978700408816,0.078131214,-9.525439868478188,6.118957754579355,0.07799199,0.10061262,2.3810678,16.376286,3.5152118700408814,0.6874286586929983,0.0,0.3231041967901454,1.0,2.54E-4,108.34525571648,-37.2786242822,5565321731993366528,3.30656895761378,-9.52826293237074,6.11076821455693,,246,16.402107,2.730052,1.0,Collinder_135,3361.8845,108.3453072725,-37.27865066293,22643171,108.34530727422,-37.27865059245,,,,07132288-3716430,,J071322.87-371643.0,5565321731993366528,,,STAR,tmgaia2,tmgaia2,-9.528,0.146,6.111,0.177,gaia2,3.3066,0.0879,17.729,0.049,16.402100,0.002781,15.023,0.009,cdwrf,cdwrf,3313.0,157.0,4.6644,0.0137,,,0.584,0.021,0.575,0.022,300.1560,7.9875,0.1077,0.0022,7.7790,8.1960,108.34525571648,-37.27862428220
0.918338,3889984178141382949,0,5565321731993366528,,,,16.376318745289172,17.784070975426765,15.069382809391078,,,,108.34525406736074,-37.278623467575734,3.4755978700408816,0.078131214,-9.525439868478188,6.118957754579355,0.07799199,0.10061262,2.3810678,16.376286,3.5152118700408814,0.6874286586929983,0.0,0.3231041967901454,1.0,2.54E-4,108.34525571648,-37.2786242822,5565321731993366528,3.30656895761378,-9.52826293237074,6.11076821455693,,246,16.402107,2.730052,1.0,Collinder_135,3361.8845,108.3453072725,-37.27865066293,771537197,108.34556621275,-37.27856530207,,,,,,,5565321731989626752,,,STAR,gaia2,gaia2,-9.331,0.431,6.200,0.885,gaia2,3.5664,0.2854,,,18.715300,0.004464,18.285,0.600,goffs,gaia2,,,,,,,,,,,281.2320,23.3730,0.1022,0.0066,21.4720,25.2740,108.34551572131,-37.27853860686
0.196840,3908192090697277469,0,5565470024325929088,,,,17.815332255440197,19.579626659022562,16.520916302152138,,,,106.0819881821178,-39.24113095993741,3.4799616667234443,0.08876916,-10.064082797023769,7.1588117124108415,0.10303466,0.11139389,1.108016,17.789709163439664,3.4799616667234443,0.6875984761604355,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,,157345763,106.08204560296,-39.24116277064,,,,07041969-3914282,,J070419.68-391428.0,5565470024325929088,,,STAR,tmgaia2,tmgaia2,-9.999,0.205,7.161,0.233,gaia2,3.3852,0.1189,,,17.827400,0.001492,16.427,0.011,cdwrf,cdwrf,3124.0,158.0,4.8298,0.0100,,,0.397,0.017,0.388,0.025,293.4870,10.3350,0.0499,0.0013,9.9770,10.6930,106.08199001484,-39.24113193995
0.189335,3926188897020725913,0,5565491400382409728,,,,13.719128390411022,14.305551295558095,12.983339359659205,,,,106.19881743318234,-38.94863112402071,3.3639229046162105,0.011705233,-9.745188593084467,6.744319120709253,0.012981987,0.014219307,1.0619023,13.719095,3.3974869046162106,0.8969328325966065,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,,157399504,106.19887314255,-38.94866093848,,,256-013391,07044773-3856551,,J070447.72-385655.1,5565491400382409728,17729707,,STAR,tmgaia2,tmgaia2,-9.745,0.027,6.705,0.031,gaia2,3.3401,0.0149,13.932,0.080,13.732500,0.002268,13.057,0.006,rered,gaia2,4670.0,124.0,4.4750,,,,0.824,,0.740,,296.8240,1.3215,0.0539,0.0002,1.3160,1.3270,106.19881919134,-38.94863207177
0.005634,3908156906325203895,0,5565503181475753984,,,,19.845550368108952,21.554211708568698,18.408638374910336,,,,106.65051118275824,-38.821254328707106,3.6115159099889014,0.30812612,-9.657132327954354,6.567160093010177,0.3197505,0.38104534,1.0620859,19.81992716343966,3.6115159099889014,0.8861603451916819,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,,157529253,106.65051280128,-38.82125525578,,,,07063613-3849165,,J070636.15-384916.4,5565503181475753984,,,STAR,tmgaia2,tmgaia2,,,,,,,,,,19.881500,0.005935,18.721,0.081,gbprp,,,,,,,,,,,,,,,,,,106.65051280128,-38.82125525578
0.210977,3908156906325203868,0,5565503215835343744,,,,18.780085370094547,20.82300789247466,17.38410189551719,,,,106.62556584727159,-38.82701407985502,3.5365085210727956,0.15677899,-10.328709580535907,7.432727921247229,0.16329391,0.19425227,1.0450599,18.754461163439665,3.5365085210727956,0.46094563887917184,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,,157529262,106.62562574280,-38.82704953741,,,,07063014-3849373,,J070630.14-384937.2,5565503215835343744,,,STAR,tmgaia2,tmgaia2,-10.505,0.345,7.991,0.371,gaia2,3.5425,0.2055,,,18.796499,0.002847,17.235,0.018,cdwrf,cdwrf,2870.0,160.0,4.9178,0.0129,,,0.307,0.020,0.285,0.029,281.5710,16.7725,0.0525,0.0023,15.7930,17.7520,106.62556768671,-38.82701513280
0.195747,3908156906325203783,0,5565505762752871168,,,,10.480579357234243,10.692464463544653,10.126093213944603,,,,106.51938146196036,-38.85729484766778,3.647624720016446,0.011477099,-9.618521990369892,7.461132502581749,0.01258588,0.015039449,0.9598977,10.480546,3.659275720016446,0.7717365491795901,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,,157458798,106.51943672255,-38.85732808603,,7629-01445-1,256-013581,07060466-3851264,,J070604.65-385126.3,5565505762752871168,17732806,,STAR,tmgaia2,tmgaia2,-9.681,0.043,7.465,0.047,gaia2,3.5603,0.0243,10.714,0.008,10.479800,0.000401,10.181,0.006,rered,gaia2,6859.0,133.7,4.2935,0.0836,,,1.442,0.062,1.490,0.245,278.6230,1.8975,0.0513,0.0099,1.8850,1.9100,106.51938319312,-38.85729594477
0.191907,3908139314139176276,0,5565511049854510976,,,,17.679724084587964,19.41611806027595,16.412679193568444,,,,106.79831335437012,-38.67708733259977,3.5176201637985094,0.078950666,-9.623771227848279,7.468821862849435,0.085678644,0.09081719,1.0836004,17.65410016343966,3.5176201637985094,0.7228110735535389,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,,157565974,106.79836655712,-38.67712074814,,,,07071161-3840376,,J070711.60-384037.6,5565511049854510976,,,STAR,tmgaia2,tmgaia2,-9.334,0.215,7.518,0.198,gaia2,3.5106,0.1057,,,17.690800,0.001319,16.319,0.010,cdwrf,cdwrf,3150.0,158.0,4.8425,0.0083,,,0.383,0.016,0.372,0.024,282.9400,8.5350,0.0506,0.0011,8.2820,8.7880,106.79831508100,-38.67708837903
0.192743,3926171304834702308,0,5565520434361059840,,,,17.018517185854108,18.581215253760547,15.778718424384959,,,,106.3669825301323,-38.66619731183651,3.576283141936617,0.05970539,-9.43207291431996,7.260299995830775,0.06040495,0.07852119,1.0816694,17.018484,3.6152491419366166,0.9052817294487173,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,,157451961,106.36703710570,-38.66622972577,,,,07052808-3839585,,J070528.08-383958.3,5565520434361059840,,,STAR,tmgaia2,tmgaia2,-9.590,0.142,7.295,0.178,gaia2,3.6767,0.0885,,,17.047600,0.001598,15.712,0.010,cdwrf,cdwrf,3264.0,157.0,4.7915,0.0096,,,0.439,0.016,0.435,0.023,270.1130,6.5130,0.0564,0.0010,6.3590,6.6670,106.36698422228,-38.66619831826
0.201435,3926153712648658020,0,5565525828840012928,,,,13.432254862063004,14.01135209821759,12.704400706635319,,,,106.50225638882509,-38.64337915538033,3.722238517729396,0.010286625,-10.103653625200552,7.427037614770779,0.010682351,0.01292588,0.9275818,13.432221,3.755625517729396,0.5694420295470816,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,,157459049,106.50231421160,-38.64341218910,,,257-013539,07060055-3838363,,J070600.55-383836.3,5565525828840012928,17732639,,STAR,tmgaia2,tmgaia2,-10.162,0.023,7.431,0.026,gaia2,3.6854,0.0143,13.690,0.092,13.420000,0.001724,12.758,0.006,rered,gaia2,4720.0,120.7,4.4738,0.0917,,,0.837,0.057,0.760,0.092,269.2290,1.0445,0.0523,0.0100,1.0410,1.0480,106.50225819372,-38.64338019273
0.197861,3926153712648658021,0,5565525828840014336,,,,16.643147748847685,18.200250730299025,15.431113384494822,,,,106.50382918711702,-38.646202083530824,3.736800493399088,0.040849194,-10.034248075329046,7.168408492217425,0.04194729,0.05249274,1.0200341,16.643114,3.776580493399088,0.7099958483540949,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,,157459046,106.50388628110,-38.64623421384,,,,07060093-3838464,,,5565525828840014336,,,STAR,tmgaia2,tmgaia2,-10.031,0.107,7.227,0.115,gaia2,3.6737,0.0639,,,16.666300,0.001823,15.373,0.009,cdwrf,cdwrf,3296.0,157.0,4.7422,0.0101,,,0.495,0.017,0.493,0.022,270.2110,4.7055,0.0524,0.0007,4.6250,4.7860,106.50383098209,-38.64620309592
0.192159,3926153712648645437,0,5565527134510041216,,,,12.3927096883839,12.789302913713598,11.81754801983345,,,,106.47628386929134,-38.56054455630145,3.663980390190816,0.008346423,-9.31348849699449,7.412334179590022,0.008266434,0.010947023,0.88535637,12.392676,3.679450390190816,0.649854016612578,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,,157459143,106.47633783261,-38.56057724574,,,258-013608,07055431-3833381,,J070554.32-383338.3,5565527134510041216,17732401,,STAR,tmgaia2,tmgaia2,-9.507,0.042,7.338,0.053,gaia2,3.6019,0.0268,12.699,0.069,12.398500,0.002729,11.885,0.007,rered,gaia2,5489.0,135.3,4.4709,0.0839,,,0.943,0.053,0.960,0.123,275.4380,2.0460,0.0547,0.0101,2.0310,2.0610,106.47628548359,-38.56054565111
0.198305,0,0,5565527134510041472,,,,17.204663551292967,17.184835100316995,15.49915385042112,,,,106.47660831441335,-38.561330066964416,3.6430994277601028,0.08991764,-9.573670036297163,7.291376055626831,0.089556865,0.1343739,1.3373463,17.200927121398152,3.6430994277601028,0.9731828086947022,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,,771558232,106.47667059897,-38.56135580344,,,,,,,5565527134510041472,,,STAR,gaia2,gaia2,-10.970,0.374,5.782,0.499,gaia2,4.1910,0.2370,17.514,0.062,17.174999,0.003388,16.504,0.026,gbprp,gaia2,,,,,,,,,,,238.2750,13.8560,0.0489,0.0022,13.0660,14.6460,106.47661019276,-38.56133090779
0.194851,3944220887716256029,0,5565538267065698048,,,,15.768776310255602,17.3746599480941,14.542184685927722,,,,105.89417724357565,-38.85086199715284,3.64101183435859,0.028969698,-9.689827015779706,7.578418185586822,0.03376419,0.031946562,1.0961602,15.7687435,3.68730783435859,0.6321400178188344,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,,157316453,105.89423155351,-38.85089577030,,,,07033462-3851032,,J070334.60-385103.1,5565538267065698048,,,STAR,tmgaia2,tmgaia2,-9.507,0.092,7.602,0.089,gaia2,3.5689,0.0480,,,15.789700,0.001817,14.478,0.008,cdwrf,cdwrf,3269.0,157.0,4.5970,0.0128,,,0.666,0.021,0.639,0.021,278.0220,3.7385,0.0534,0.0005,3.6890,3.7880,105.89417899172,-38.85086303905
0.191018,3944203295530224073,0,5565544997275903488,,,,18.370201327047614,20.269913982616828,17.041105288512014,,,,106.00505283076512,-38.734543158665424,3.7239353379922746,0.11750027,-9.540276894673799,7.0709269164871875,0.12778653,0.1382611,1.0144398,18.344578163439664,3.7239353379922746,0.9731828086947022,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,,157345201,106.00510685157,-38.73457540324,,,,07040122-3844044,,J070401.21-384404.3,5565544997275903488,,,STAR,tmgaia2,tmgaia2,-9.480,0.277,7.259,0.282,gaia2,3.6516,0.1460,,,18.380699,0.001855,16.909,0.012,cdwrf,cdwrf,2987.0,160.0,4.9085,0.0067,,,0.316,0.016,0.295,0.025,272.4210,10.9480,0.0531,0.0016,10.5160,11.3800,106.00505452474,-38.73454415081
0.187355,3962235286225754625,0,5565555172056723584,,,,18.11208771110382,20.004117405832254,16.824663363522646,,,,105.76402769246776,-38.64782221886854,3.6617805387374562,0.0941435,-9.364532602537983,7.238347625159568,0.11024194,0.11372986,1.0569315,18.112055,3.6972095387374564,0.8466168181199103,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,,157309669,105.76408048229,-38.64785397847,,,,07030337-3838522,,J070303.37-383852.2,5565555172056723584,,,STAR,tmgaia2,tmgaia2,-9.270,0.243,7.150,0.264,gaia2,3.6401,0.1289,,,18.150200,0.001539,16.750,0.010,cdwrf,cdwrf,3125.0,158.0,4.8950,0.0072,,,0.329,0.016,0.310,0.025,273.1160,9.7080,0.0562,0.0015,9.3690,10.0470,105.76402937606,-38.64782319273
0.196454,3944185703344184165,0,5565569740585544704,,,,10.97921658996885,11.231875975761731,10.566477741507896,,,,106.18677248870881,-38.62684552037225,3.8112329341326046,0.012467296,-9.483909184569033,7.846620450054742,0.012075867,0.016119463,0.90909827,10.979183,3.8301959341326044,0.43409625871082425,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,,157399896,106.18682685853,-38.62687978105,,7629-01640-1,257-013360,07044483-3837367,,J070444.82-383736.7,5565569740585544704,17729587,,STAR,tmgaia2,tmgaia2,-9.564,0.059,7.697,0.066,gaia2,3.7689,0.0360,11.348,0.012,10.986600,0.001139,10.632,0.006,rered,gaia2,6521.0,133.8,4.4035,0.0893,,,1.205,0.054,1.340,0.219,263.3460,2.5135,0.0592,0.0103,2.4900,2.5370,106.18677414705,-38.62684664129
0.192866,3944168111158151802,0,5565585885365634816,,,,18.62162633953935,20.456947972393884,17.267426105450227,,,,106.40012979337905,-38.1921858152086,3.9669602897397267,0.13963403,-9.733308515443916,7.516150913182941,0.16491179,0.19266957,0.99105513,18.596002163439664,3.9669602897397267,0.5292903329916248,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,,157451364,106.40018333243,-38.19221897494,,,,07053603-3811320,,J070536.04-381131.9,5565585885365634816,,,STAR,tmgaia2,tmgaia2,-9.458,0.327,7.462,0.334,gaia2,4.0677,0.1704,,,18.633101,0.002318,17.169,0.014,cdwrf,cdwrf,3170.0,164.0,4.9783,0.0055,,,0.256,0.016,0.227,0.025,244.8320,10.3195,0.0559,0.0018,9.8930,10.7460,106.40013151775,-38.19218684801
0.187349,3944168111158151805,0,5565585924022237568,,,,17.709656805080193,19.487389313342632,16.460084912856427,,,,106.40164689319869,-38.181203501824115,3.5521405672051056,0.0833708,-9.368906865910239,7.213521603639392,0.089682825,0.11202832,0.98393434,17.709623,3.5900655672051056,0.8751515257177922,0.0,0.3231041967901454,1.0,0.005437,106.40164860079,-38.1812045266,5565585924022237568,3.4167168434884,-9.46227138171096,6.87286835926735,,231,17.752125,3.0312653,0.8,Collinder_135,3010.7908,106.40169986577,-38.18123556191,157451344,106.40170042935,-38.18123411811,,,,07053640-3810524,,J070536.41-381051.6,5565585924022237568,,,STAR,tmgaia2,tmgaia2,-9.462,0.218,6.873,0.251,gaia2,3.4167,0.1129,,,17.752100,0.001695,16.367,0.009,cdwrf,cdwrf,3168.0,157.0,4.8564,0.0095,,,0.368,0.017,0.355,0.025,290.7390,9.6355,0.0639,0.0016,9.3220,9.9490,106.40164860079,-38.18120452660
0.191777,3962200101853674141,0,5565590665666058880,,,,12.903453978809987,13.350119371866693,12.298906799052531,,,,106.06365151512689,-38.28715524977471,3.8322895283346083,0.013834681,-9.885753189270837,6.771701865024507,0.0137944305,0.016165296,1.1090083,12.90342,3.8459985283346083,0.699546723645677,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,,157344675,106.06370750907,-38.28718535273,,,259-012876,07041528-3817138,,J070415.27-381713.8,5565590665666058880,17728455,,STAR,tmgaia2,tmgaia2,-9.895,0.043,6.763,0.066,gaia2,3.8049,0.0269,13.082,0.057,12.913200,0.000651,12.362,0.006,rered,gaia2,5286.0,120.8,4.6201,0.0805,,,0.774,0.041,0.910,0.115,260.8540,1.8435,0.0587,0.0097,1.8310,1.8560,106.06365322856,-38.28715623526
0.198136,3962200101853674070,0,5565595059415775232,,,,18.951150439243968,20.82577848312887,17.583219223423434,,,,105.97596739306256,-38.20049183034142,3.6662304324915262,0.20034683,-10.298555992554308,7.388018681076703,0.1975634,0.2344107,1.0307152,18.925526163439663,3.6662304324915262,0.49665761668667757,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,,157339178,105.97602498643,-38.20052314670,,,,07035425-3812017,,J070354.26-381201.8,5565595059415775232,,,STAR,tmgaia2,tmgaia2,-10.178,0.451,7.029,0.570,gaia2,3.6322,0.2714,,,18.966600,0.003127,17.451,0.021,cdwrf,cdwrf,3111.0,181.0,4.9428,0.0172,,,0.285,0.023,0.259,0.031,275.7080,21.3225,0.0662,0.0038,19.7080,22.9370,105.97596922113,-38.20049288210
0.194308,3962200101853677861,0,5565595476029365504,,,,17.876991117836624,19.816541142344185,16.590501239339773,,,,105.99855138337338,-38.172753590999875,3.568059202187645,0.09169527,-9.396513903346403,7.332723567609298,0.091457136,0.10351775,0.98592335,17.876959,3.606133202187645,0.8263148053953925,0.0,0.3231041967901454,1.0,0.003607,105.99855303933,-38.17275463909,5565595476029365504,3.25081728611374,-9.58711889607607,7.46040804910791,,268,17.91392,3.0786133,0.7,Collinder_135,3217.1887,105.99860450588,-38.17278618087,157339206,105.99860554566,-38.17278676029,,,,07035966-3810220,,J070359.66-381021.5,5565595476029365504,,,STAR,tmgaia2,tmgaia2,-9.587,0.198,7.460,0.232,gaia2,3.2508,0.1237,,,17.913900,0.001484,16.662,0.006,rered,gaia2,3208.0,123.0,,,,,,,,,305.6140,11.6680,0.0721,0.0020,11.2310,12.1050,105.99855303933,-38.17275463909
0.192328,3962182509667633560,0,5565597636396179840,,,,18.445012357176218,20.391861945449264,17.104839880963404,,,,106.1585229933334,-38.17408405740419,3.6988976977847,0.13544878,-9.470137312458048,7.6091862279944245,0.13567513,0.15182503,1.0023882,18.419388163439663,3.6988976977847,0.5963292601483261,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,,157400417,106.15857507887,-38.17411837326,,,,07043804-3810268,,J070438.05-381026.8,5565597636396179840,,,STAR,tmgaia2,tmgaia2,-9.204,0.287,7.727,0.291,gaia2,3.6423,0.1684,,,18.462700,0.002345,16.995,0.014,cdwrf,cdwrf,3080.0,162.0,4.9175,0.0087,,,0.308,0.017,0.285,0.026,273.3600,12.7225,0.0612,0.0022,12.1410,13.3040,106.15852466779,-38.17408510536
0.201764,3962182509667637165,0,5565601282825165568,,,,18.058878059449583,19.80111971103406,16.75779964290676,,,,106.12937279888568,-38.09802641112591,3.3418800544706224,0.12896062,-10.178182556789814,7.151676172217934,0.13347067,0.14564021,1.0994134,18.033255163439662,3.3418800544706224,0.5318126869638109,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,,157344473,106.12942985556,-38.09805995187,,,,07043105-3805530,,J070431.06-380552.6,5565601282825165568,,,STAR,tmgaia2,tmgaia2,-10.100,0.270,7.563,0.271,gaia2,3.3996,0.1533,,,18.070801,0.001573,16.672,0.011,cdwrf,cdwrf,3179.0,160.0,4.8711,0.0106,,,0.353,0.018,0.338,0.026,292.6420,13.2735,0.0684,0.0023,12.6830,13.8640,106.12937459638,-38.09802739026
0.194488,3962182509667637160,0,5565602141818612480,,,,16.778225029561415,18.51213662712134,15.515557591043898,,,,106.12014495595272,-38.07004508997503,3.5691106418730443,0.054612037,-10.047095905813148,7.059288276515831,0.05983661,0.06543256,1.0718362,16.778193,3.6119986418730443,0.7797166383259891,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,,157344428,106.12020138886,-38.07007582871,,,,07042884-3804123,,J070428.84-380412.2,5565602141818612480,,,STAR,tmgaia2,tmgaia2,-9.989,0.148,6.914,0.151,gaia2,3.5763,0.0851,,,16.807100,0.000980,15.434,0.008,cdwrf,cdwrf,3179.0,157.0,4.7254,0.0113,,,0.514,0.018,0.512,0.022,277.6280,6.6150,0.0677,0.0012,6.4600,6.7700,106.12014676040,-38.07004605895
0.185545,3998246491058685921,0,5565775310601920512,,,,19.337009905619944,21.200992986892732,17.979793407505362,,,,105.54946673572701,-38.10541696085311,3.8965704577784406,0.22761324,-9.82563160131862,7.7917148844374235,0.24780801,0.282377,1.0798732,19.311386163439664,3.8965704577784406,0.4023848488627873,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,,157210775,105.54952179508,-38.10544487790,,,,07021188-3806195,,J070211.91-380618.9,5565775310601920512,,,STAR,tmgaia2,tmgaia2,-9.734,0.547,6.229,0.948,gaia2,3.4649,0.3415,,,19.362101,0.003478,17.792,0.025,cdwrf,cdwrf,3134.0,181.0,4.9915,0.0273,,,0.246,0.028,0.217,0.035,290.8950,30.5730,0.0834,0.0064,27.4370,33.7090,105.54946853405,-38.10541805736
0.190373,3998246491058689420,0,5565779330690823808,,,,17.371156015097235,19.20912479439297,16.095685253859735,,,,105.47413545816487,-38.01927670227874,3.5501239533777644,0.07607779,-9.29675538686261,7.577089074893941,0.08167671,0.089006566,1.0664608,17.371122,3.5916019533777646,0.5456689005793972,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,,157210667,105.47418646990,-38.01931107410,,,,07015380-3801094,,J070153.79-380109.4,5565779330690823808,,,STAR,tmgaia2,tmgaia2,-9.034,0.181,7.731,0.213,gaia2,3.4881,0.1012,,,17.407101,0.001080,16.007,0.009,cdwrf,cdwrf,3146.0,157.0,4.7959,0.0097,,,0.434,0.017,0.429,0.023,284.7200,8.2800,0.0794,0.0017,8.0440,8.5160,105.47413709672,-38.01927778898
0.249400,3980214500363155891,0,5565781770234291456,,,,19.103612294600907,20.883089197304,17.72792537174374,,,,105.77878896718211,-38.23145808521116,3.540145018009298,0.20024395,-9.480035577220688,7.068966877234747,0.19923007,0.22465509,1.0347936,19.103579,3.561815018009298,0.9731828086947022,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,,157309172,105.77884494244,-38.23151162127,,,,07030692-3813534,,J070306.91-381353.3,5565781770234291456,,,STAR,tmgaia2,tmgaia2,-9.902,4.086,12.197,4.086,hsoy,,,,,19.148899,0.003464,17.578,0.024,cdwrf,cdwrf,3207.0,190.0,4.9334,0.0207,,,0.293,0.025,0.269,0.034,,,,,,,105.77879066596,-38.23145910643
0.189019,3980214500363159676,0,5565785691541008512,,,,17.377653238362235,19.332042249894492,16.080556812839994,,,,105.77441588977143,-38.11887367170606,3.5809852286795167,0.06944304,-9.399329159110195,7.0547458067481035,0.07538982,0.07769349,1.0126415,17.37762,3.624157228679517,0.9641362805656258,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,,157309072,105.77447023719,-38.11890414574,,,,07030587-3807081,,J070305.87-380707.7,5565785691541008512,,,STAR,tmgaia2,tmgaia2,-9.627,0.184,6.852,0.189,gaia2,3.5960,0.1008,,,17.408001,0.001478,15.970,0.009,cdwrf,cdwrf,3091.0,157.0,4.7936,0.0101,,,0.436,0.017,0.432,0.024,276.2240,7.7580,0.0822,0.0017,7.5440,7.9720,105.77441755121,-38.11887464348
0.190300,3980214500363159675,0,5565785691541009024,,,,17.541712594065796,19.255730419759473,16.298111154948245,,,,105.77023825673174,-38.124651195999114,3.5809348958689218,0.07417824,-9.766422506621552,7.162499392169995,0.08054711,0.08387012,1.0023968,17.54168,3.6205658958689217,0.9307135462838568,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,,157309079,105.77029187188,-38.12468306075,,,,07030487-3807289,,J070304.85-380728.7,5565785691541009024,,,STAR,tmgaia2,tmgaia2,-9.481,0.178,7.171,0.199,gaia2,3.4281,0.0988,,,17.577999,0.001263,16.209,0.008,cdwrf,cdwrf,3199.0,157.0,4.8230,0.0089,,,0.404,0.016,0.396,0.024,289.6590,8.3660,0.0853,0.0018,8.1290,8.6030,105.77023998240,-38.12465218773
